sentpktdelta,parameters,time,appid,rcvdbyte,eventtype,devid,logid,service,sentpkt,direction,clouduser,proto,rcvdpktdelta,date,duration,tz,vd,dstcountry,filesize,filename,dstintf,srcintfrole,masterdstmac,action,srcip,srcintf,incidentserialno,mastersrcmac,appcat,subtype,sessionid,srcserver,poluuid,policytype,applist,msg,countapp,dstintfrole,identifier,dstport,utmaction,rcvdpkt,transip,transport,srccountry,icmpid,durationdelta,type,sentdelta,devname,app,cloudaction,srcport,rcvddelta,dstmac,level,dstip,icmpcode,eventtime,sentbyte,policyid,trandisp,srcmac,icmptype,apprisk,dstserver
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430795,,Operational.Technology,app-ctrl,78002,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,57417,,,information,84.3.251.102,,1725770907615245077,,4,,,,elevated,
,,21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430796,,Operational.Technology,app-ctrl,78002,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,57417,,,information,84.3.251.102,,1725770907615381997,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430797,,Operational.Technology,app-ctrl,78002,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,57417,,,information,84.3.251.102,,1725770907615401644,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430798,,Operational.Technology,app-ctrl,78002,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,57417,,,information,84.3.251.102,,1725770907615420441,,4,,,,elevated,
,,21:48:28,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430799,,Operational.Technology,app-ctrl,78002,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,57417,,,information,84.3.251.102,,1725770907615435755,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 00,port7,undefined,,pass,84.3.251.104,port7,206430807,,Operational.Technology,app-ctrl,78004,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,56509,,,information,84.3.251.102,,1725770907617770403,,4,,,,elevated,
,"UnitID:0, Address:2, Value:0",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 00",port7,undefined,,pass,84.3.251.104,port7,206430808,,Operational.Technology,app-ctrl,78004,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,56509,,,information,84.3.251.102,,1725770907617791944,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430809,,Operational.Technology,app-ctrl,78004,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,56509,,,information,84.3.251.102,,1725770907617807150,,4,,,,elevated,
,,21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430810,,Operational.Technology,app-ctrl,78004,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,56509,,,information,84.3.251.102,,1725770907617951474,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430811,,Operational.Technology,app-ctrl,78004,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,56509,,,information,84.3.251.102,,1725770907617970321,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430812,,Operational.Technology,app-ctrl,78004,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,56509,,,information,84.3.251.102,,1725770907617989177,,4,,,,elevated,
,,21:48:28,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430813,,Operational.Technology,app-ctrl,78004,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,56509,,,information,84.3.251.102,,1725770907618002905,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 00,port7,undefined,,pass,84.3.251.104,port7,206430821,,Operational.Technology,app-ctrl,78006,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53341,,,information,84.3.251.102,,1725770907620429791,,4,,,,elevated,
,"UnitID:0, Address:2, Value:0",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 00",port7,undefined,,pass,84.3.251.104,port7,206430822,,Operational.Technology,app-ctrl,78006,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53341,,,information,84.3.251.102,,1725770907620451320,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430823,,Operational.Technology,app-ctrl,78006,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,53341,,,information,84.3.251.102,,1725770907620466477,,4,,,,elevated,
,,21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430824,,Operational.Technology,app-ctrl,78006,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,53341,,,information,84.3.251.102,,1725770907620610529,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430825,,Operational.Technology,app-ctrl,78006,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53341,,,information,84.3.251.102,,1725770907620629151,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430826,,Operational.Technology,app-ctrl,78006,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53341,,,information,84.3.251.102,,1725770907620648192,,4,,,,elevated,
,,21:48:28,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430827,,Operational.Technology,app-ctrl,78006,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,53341,,,information,84.3.251.102,,1725770907620663480,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 00,port7,undefined,,pass,84.3.251.104,port7,206430835,,Operational.Technology,app-ctrl,78008,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,41991,,,information,84.3.251.102,,1725770907623178624,,4,,,,elevated,
,"UnitID:0, Address:2, Value:0",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 00",port7,undefined,,pass,84.3.251.104,port7,206430836,,Operational.Technology,app-ctrl,78008,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,41991,,,information,84.3.251.102,,1725770907623200193,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430837,,Operational.Technology,app-ctrl,78008,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,41991,,,information,84.3.251.102,,1725770907623215545,,4,,,,elevated,
,,21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430838,,Operational.Technology,app-ctrl,78008,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,41991,,,information,84.3.251.102,,1725770907623383768,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430839,,Operational.Technology,app-ctrl,78008,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,41991,,,information,84.3.251.102,,1725770907623403500,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430840,,Operational.Technology,app-ctrl,78008,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,41991,,,information,84.3.251.102,,1725770907623422155,,4,,,,elevated,
,,21:48:28,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430841,,Operational.Technology,app-ctrl,78008,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,41991,,,information,84.3.251.102,,1725770907623437613,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 00,port7,undefined,,pass,84.3.251.104,port7,206430849,,Operational.Technology,app-ctrl,78010,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,60747,,,information,84.3.251.102,,1725770907625747419,,4,,,,elevated,
,"UnitID:0, Address:2, Value:0",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 00",port7,undefined,,pass,84.3.251.104,port7,206430850,,Operational.Technology,app-ctrl,78010,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,60747,,,information,84.3.251.102,,1725770907625768668,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430851,,Operational.Technology,app-ctrl,78010,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,60747,,,information,84.3.251.102,,1725770907625784029,,4,,,,elevated,
,,21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430852,,Operational.Technology,app-ctrl,78010,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,60747,,,information,84.3.251.102,,1725770907625927665,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430853,,Operational.Technology,app-ctrl,78010,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,60747,,,information,84.3.251.102,,1725770907625946255,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430854,,Operational.Technology,app-ctrl,78010,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,60747,,,information,84.3.251.102,,1725770907625965239,,4,,,,elevated,
,,21:48:28,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430855,,Operational.Technology,app-ctrl,78010,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,60747,,,information,84.3.251.102,,1725770907625980469,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 00,port7,undefined,,pass,84.3.251.104,port7,206430863,,Operational.Technology,app-ctrl,78012,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,34697,,,information,84.3.251.102,,1725770907628315225,,4,,,,elevated,
,"UnitID:0, Address:2, Value:0",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 00",port7,undefined,,pass,84.3.251.104,port7,206430864,,Operational.Technology,app-ctrl,78012,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,34697,,,information,84.3.251.102,,1725770907628337055,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430865,,Operational.Technology,app-ctrl,78012,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,34697,,,information,84.3.251.102,,1725770907628352131,,4,,,,elevated,
,,21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430866,,Operational.Technology,app-ctrl,78012,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,34697,,,information,84.3.251.102,,1725770907628512042,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430867,,Operational.Technology,app-ctrl,78012,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,34697,,,information,84.3.251.102,,1725770907628531327,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430868,,Operational.Technology,app-ctrl,78012,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,34697,,,information,84.3.251.102,,1725770907628549862,,4,,,,elevated,
,,21:48:28,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430869,,Operational.Technology,app-ctrl,78012,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,34697,,,information,84.3.251.102,,1725770907628565220,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 00,port7,undefined,,pass,84.3.251.104,port7,206430877,,Operational.Technology,app-ctrl,78014,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53987,,,information,84.3.251.102,,1725770907630975737,,4,,,,elevated,
,"UnitID:0, Address:2, Value:0",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 00",port7,undefined,,pass,84.3.251.104,port7,206430878,,Operational.Technology,app-ctrl,78014,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53987,,,information,84.3.251.102,,1725770907630997697,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430879,,Operational.Technology,app-ctrl,78014,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,53987,,,information,84.3.251.102,,1725770907631012991,,4,,,,elevated,
,,21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430880,,Operational.Technology,app-ctrl,78014,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,53987,,,information,84.3.251.102,,1725770907631154077,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430881,,Operational.Technology,app-ctrl,78014,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53987,,,information,84.3.251.102,,1725770907631172764,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430882,,Operational.Technology,app-ctrl,78014,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53987,,,information,84.3.251.102,,1725770907631191858,,4,,,,elevated,
,,21:48:28,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430883,,Operational.Technology,app-ctrl,78014,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,53987,,,information,84.3.251.102,,1725770907631207022,,4,,,,elevated,
,,21:48:28,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 00,port7,undefined,,pass,84.3.251.104,port7,206430891,,Operational.Technology,app-ctrl,78016,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,54817,,,information,84.3.251.102,,1725770907633566989,,4,,,,elevated,
,"UnitID:0, Address:2, Value:0",21:48:28,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 00",port7,undefined,,pass,84.3.251.104,port7,206430892,,Operational.Technology,app-ctrl,78016,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,54817,,,information,84.3.251.102,,1725770907633605550,,4,,,,elevated,
