sentpktdelta,parameters,time,appid,rcvdbyte,eventtype,devid,logid,service,sentpkt,direction,clouduser,proto,rcvdpktdelta,date,duration,tz,vd,dstcountry,filesize,filename,dstintf,srcintfrole,masterdstmac,action,srcip,srcintf,incidentserialno,mastersrcmac,appcat,subtype,sessionid,srcserver,poluuid,policytype,applist,msg,countapp,dstintfrole,identifier,dstport,utmaction,rcvdpkt,transip,transport,srccountry,icmpid,durationdelta,type,sentdelta,devname,app,cloudaction,srcport,rcvddelta,dstmac,level,dstip,icmpcode,eventtime,sentbyte,policyid,trandisp,srcmac,icmptype,apprisk,dstserver
,"UnitID:0, Address:2, Value:100",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 64",port7,undefined,,pass,84.3.251.104,port7,206430390,,Operational.Technology,app-ctrl,77940,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,56311,,,information,84.3.251.102,,1725770843546844108,,4,,,,elevated,
,,21:47:24,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430391,,Operational.Technology,app-ctrl,77940,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,56311,,,information,84.3.251.102,,1725770843546863658,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430399,,Operational.Technology,app-ctrl,77942,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,44901,,,information,84.3.251.102,,1725770843547723840,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430400,,Operational.Technology,app-ctrl,77942,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,44901,,,information,84.3.251.102,,1725770843547750728,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430401,,Operational.Technology,app-ctrl,77942,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,44901,,,information,84.3.251.102,,1725770843547772482,,4,,,,elevated,
,,21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430402,,Operational.Technology,app-ctrl,77942,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,44901,,,information,84.3.251.102,,1725770843547897877,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 64,port7,undefined,,pass,84.3.251.104,port7,206430403,,Operational.Technology,app-ctrl,77942,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,44901,,,information,84.3.251.102,,1725770843547922228,,4,,,,elevated,
,"UnitID:0, Address:2, Value:100",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 64",port7,undefined,,pass,84.3.251.104,port7,206430404,,Operational.Technology,app-ctrl,77942,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,44901,,,information,84.3.251.102,,1725770843547945954,,4,,,,elevated,
,,21:47:24,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430405,,Operational.Technology,app-ctrl,77942,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,44901,,,information,84.3.251.102,,1725770843547965305,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430413,,Operational.Technology,app-ctrl,77944,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,47737,,,information,84.3.251.102,,1725770843548794857,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430414,,Operational.Technology,app-ctrl,77944,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,47737,,,information,84.3.251.102,,1725770843548818953,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430415,,Operational.Technology,app-ctrl,77944,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,47737,,,information,84.3.251.102,,1725770843548838341,,4,,,,elevated,
,,21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430416,,Operational.Technology,app-ctrl,77944,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,47737,,,information,84.3.251.102,,1725770843548940010,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 64,port7,undefined,,pass,84.3.251.104,port7,206430417,,Operational.Technology,app-ctrl,77944,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,47737,,,information,84.3.251.102,,1725770843548961927,,4,,,,elevated,
,"UnitID:0, Address:2, Value:100",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 64",port7,undefined,,pass,84.3.251.104,port7,206430418,,Operational.Technology,app-ctrl,77944,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,47737,,,information,84.3.251.102,,1725770843548982853,,4,,,,elevated,
,,21:47:24,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430419,,Operational.Technology,app-ctrl,77944,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,47737,,,information,84.3.251.102,,1725770843549000012,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430427,,Operational.Technology,app-ctrl,77946,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53259,,,information,84.3.251.102,,1725770843549770968,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430428,,Operational.Technology,app-ctrl,77946,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53259,,,information,84.3.251.102,,1725770843549795399,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430429,,Operational.Technology,app-ctrl,77946,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,53259,,,information,84.3.251.102,,1725770843549814245,,4,,,,elevated,
,,21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430430,,Operational.Technology,app-ctrl,77946,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,53259,,,information,84.3.251.102,,1725770843549917155,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 64,port7,undefined,,pass,84.3.251.104,port7,206430431,,Operational.Technology,app-ctrl,77946,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53259,,,information,84.3.251.102,,1725770843549938461,,4,,,,elevated,
,"UnitID:0, Address:2, Value:100",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 64",port7,undefined,,pass,84.3.251.104,port7,206430432,,Operational.Technology,app-ctrl,77946,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53259,,,information,84.3.251.102,,1725770843549959301,,4,,,,elevated,
,,21:47:24,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430433,,Operational.Technology,app-ctrl,77946,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,53259,,,information,84.3.251.102,,1725770843549976571,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430441,,Operational.Technology,app-ctrl,77948,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,55925,,,information,84.3.251.102,,1725770843550749120,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430442,,Operational.Technology,app-ctrl,77948,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,55925,,,information,84.3.251.102,,1725770843550772774,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430443,,Operational.Technology,app-ctrl,77948,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,55925,,,information,84.3.251.102,,1725770843550791850,,4,,,,elevated,
,,21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430444,,Operational.Technology,app-ctrl,77948,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,55925,,,information,84.3.251.102,,1725770843550895832,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 64,port7,undefined,,pass,84.3.251.104,port7,206430445,,Operational.Technology,app-ctrl,77948,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,55925,,,information,84.3.251.102,,1725770843550918119,,4,,,,elevated,
,"UnitID:0, Address:2, Value:100",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 64",port7,undefined,,pass,84.3.251.104,port7,206430446,,Operational.Technology,app-ctrl,77948,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,55925,,,information,84.3.251.102,,1725770843550939402,,4,,,,elevated,
,,21:47:24,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430447,,Operational.Technology,app-ctrl,77948,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,55925,,,information,84.3.251.102,,1725770843550956581,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430455,,Operational.Technology,app-ctrl,77950,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,48353,,,information,84.3.251.102,,1725770843551725130,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430456,,Operational.Technology,app-ctrl,77950,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,48353,,,information,84.3.251.102,,1725770843551748971,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430457,,Operational.Technology,app-ctrl,77950,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,48353,,,information,84.3.251.102,,1725770843551767796,,4,,,,elevated,
,,21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430458,,Operational.Technology,app-ctrl,77950,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,48353,,,information,84.3.251.102,,1725770843551877100,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 64,port7,undefined,,pass,84.3.251.104,port7,206430459,,Operational.Technology,app-ctrl,77950,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,48353,,,information,84.3.251.102,,1725770843551898821,,4,,,,elevated,
,"UnitID:0, Address:2, Value:100",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 64",port7,undefined,,pass,84.3.251.104,port7,206430460,,Operational.Technology,app-ctrl,77950,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,48353,,,information,84.3.251.102,,1725770843551920077,,4,,,,elevated,
,,21:47:24,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430461,,Operational.Technology,app-ctrl,77950,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,48353,,,information,84.3.251.102,,1725770843551937276,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430469,,Operational.Technology,app-ctrl,77952,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53981,,,information,84.3.251.102,,1725770843552702452,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430470,,Operational.Technology,app-ctrl,77952,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53981,,,information,84.3.251.102,,1725770843552726222,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430471,,Operational.Technology,app-ctrl,77952,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,53981,,,information,84.3.251.102,,1725770843552745204,,4,,,,elevated,
,,21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430472,,Operational.Technology,app-ctrl,77952,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,53981,,,information,84.3.251.102,,1725770843552848036,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 64,port7,undefined,,pass,84.3.251.104,port7,206430473,,Operational.Technology,app-ctrl,77952,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,53981,,,information,84.3.251.102,,1725770843552869558,,4,,,,elevated,
,"UnitID:0, Address:2, Value:100",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=00 64",port7,undefined,,pass,84.3.251.104,port7,206430474,,Operational.Technology,app-ctrl,77952,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,53981,,,information,84.3.251.102,,1725770843552890397,,4,,,,elevated,
,,21:47:24,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430475,,Operational.Technology,app-ctrl,77952,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,53981,,,information,84.3.251.102,,1725770843552907399,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,4,00 02 0f a0,port7,undefined,,pass,84.3.251.104,port7,206430483,,Operational.Technology,app-ctrl,77954,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,38753,,,information,84.3.251.102,,1725770843553695035,,4,,,,elevated,
,"UnitID:0, Address:2, Value:4000",21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.104,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=2,Data=0f a0",port7,undefined,,pass,84.3.251.104,port7,206430484,,Operational.Technology,app-ctrl,77954,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,others,38753,,,information,84.3.251.102,,1725770843553716805,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430485,,Operational.Technology,app-ctrl,77954,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,,38753,,,information,84.3.251.102,,1725770843553733984,,4,,,,elevated,
,,21:47:24,48886,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.104,port7,206430486,,Operational.Technology,app-ctrl,77954,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func06.Write.Single.Reg.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func06.Write.Single.Reg.Validation,,38753,,,information,84.3.251.102,,1725770843553829451,,4,,,,elevated,
,,21:47:24,25902,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 02 00 64,port7,undefined,,pass,84.3.251.104,port7,206430487,,Operational.Technology,app-ctrl,77954,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Write.Single.Register,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Write.Single.Register,others,38753,,,information,84.3.251.102,,1725770843553849496,,4,,,,elevated,
